+0.0E+00,+95.132E-03
+100E-06,+80.057E-03
+200E-06,+75.031E-03
+300E-06,+64.981E-03
+400E-06,+14.730E-03
+500E-06,+9.705E-03
+600E-06,+4.680E-03
+700E-06,+4.680E-03
+800E-06,+14.730E-03
+900E-06,+29.805E-03
+1.000E-03,+14.730E-03
+1.100E-03,+14.730E-03
+1.200E-03,+14.730E-03
+1.300E-03,+9.705E-03
+1.400E-03,+14.730E-03
+1.500E-03,+14.730E-03
+1.600E-03,-45.572E-03
+1.700E-03,+4.680E-03
+1.800E-03,+4.680E-03
+1.900E-03,+14.730E-03
+2.000E-03,-5.371E-03
+2.100E-03,+14.730E-03
+2.200E-03,+4.680E-03
+2.300E-03,-5.371E-03
+2.400E-03,-5.371E-03
+2.500E-03,+14.730E-03
+2.600E-03,+14.730E-03
+2.700E-03,-10.396E-03
+2.800E-03,+34.830E-03
+2.900E-03,+49.906E-03
+3.000E-03,+14.730E-03
+3.100E-03,+24.780E-03
+3.200E-03,+34.830E-03
+3.300E-03,+19.755E-03
+3.400E-03,+54.931E-03
+3.500E-03,+19.755E-03
+3.600E-03,+54.931E-03
+3.700E-03,+19.755E-03
+3.800E-03,+34.830E-03
+3.900E-03,+24.780E-03
+4.000E-03,+54.931E-03
+4.100E-03,+54.931E-03
+4.200E-03,+54.931E-03
+4.300E-03,+64.981E-03
+4.400E-03,+75.031E-03
+4.500E-03,+80.057E-03
+4.600E-03,+64.981E-03
+4.700E-03,+59.956E-03
+4.800E-03,+75.031E-03
+4.900E-03,+75.031E-03
+5.000E-03,+44.881E-03
+5.100E-03,+4.680E-03
+5.200E-03,+34.830E-03
+5.300E-03,+19.755E-03
+5.400E-03,+34.830E-03
+5.500E-03,+24.780E-03
+5.600E-03,-5.371E-03
+5.700E-03,+14.730E-03
+5.800E-03,+24.780E-03
+5.900E-03,+29.805E-03
+6.000E-03,+34.830E-03
+6.100E-03,+14.730E-03
+6.200E-03,+4.680E-03
+6.300E-03,+19.755E-03
+6.400E-03,-5.371E-03
+6.500E-03,-5.371E-03
+6.600E-03,+4.680E-03
+6.700E-03,+19.755E-03
+6.800E-03,+14.730E-03
+6.900E-03,+19.755E-03
+7.000E-03,+34.830E-03
+7.100E-03,+14.730E-03
+7.200E-03,+14.730E-03
+7.300E-03,+34.830E-03
+7.400E-03,+14.730E-03
+7.500E-03,+14.730E-03
+7.600E-03,+34.830E-03
+7.700E-03,+49.906E-03
+7.800E-03,+54.931E-03
+7.900E-03,+75.031E-03
+8.000E-03,+75.031E-03
+8.100E-03,+59.956E-03
+8.200E-03,+64.981E-03
+8.300E-03,+70.006E-03
+8.400E-03,+75.031E-03
+8.500E-03,+44.881E-03
+8.600E-03,+54.931E-03
+8.700E-03,+64.981E-03
+8.800E-03,+54.931E-03
+8.900E-03,+39.856E-03
+9.000E-03,+24.780E-03
+9.100E-03,+9.705E-03
+9.200E-03,-5.371E-03
+9.300E-03,+14.730E-03
+9.400E-03,+14.730E-03
+9.500E-03,+19.755E-03
+9.600E-03,-5.371E-03
+9.700E-03,-5.371E-03
+9.800E-03,-5.371E-03
+9.900E-03,-5.371E-03
+10.000E-03,+14.730E-03
+10.100E-03,+19.755E-03
+10.200E-03,+14.730E-03
+10.300E-03,+9.705E-03
+10.400E-03,+14.730E-03
+10.500E-03,-345E-06
+10.600E-03,+24.780E-03
+10.700E-03,+14.730E-03
+10.800E-03,-5.371E-03
+10.900E-03,+14.730E-03
+11.000E-03,+14.730E-03
+11.100E-03,+14.730E-03
+11.200E-03,+14.730E-03
+11.300E-03,+29.805E-03
+11.400E-03,+14.730E-03
+11.500E-03,+14.730E-03
+11.600E-03,+34.830E-03
+11.700E-03,+9.705E-03
+11.800E-03,+44.881E-03
+11.900E-03,+29.805E-03
+12.000E-03,+34.830E-03
+12.100E-03,+9.705E-03
+12.200E-03,+34.830E-03
+12.300E-03,+64.981E-03
+12.400E-03,+34.830E-03
+12.500E-03,+59.956E-03
+12.600E-03,+64.981E-03
+12.700E-03,+75.031E-03
+12.800E-03,+115.232E-03
+12.900E-03,+70.006E-03
+13.000E-03,+64.981E-03
+13.100E-03,+90.107E-03
+13.200E-03,+75.031E-03
+13.300E-03,+75.031E-03
+13.400E-03,+54.931E-03
+13.500E-03,+24.780E-03
+13.600E-03,+34.830E-03
+13.700E-03,+14.730E-03
+13.800E-03,+24.780E-03
+13.900E-03,+29.805E-03
+14.000E-03,+34.830E-03
+14.100E-03,+14.730E-03
+14.200E-03,+24.780E-03
+14.300E-03,+34.830E-03
+14.400E-03,+14.730E-03
+14.500E-03,+9.705E-03
+14.600E-03,+24.780E-03
+14.700E-03,+4.680E-03
+14.800E-03,+34.830E-03
+14.900E-03,+14.730E-03
+15.000E-03,+24.780E-03
+15.100E-03,+34.830E-03
+15.200E-03,+14.730E-03
